Gender,Race,Age,City,State,Weapon,Relationship,Solved,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster
Female,White,33,Forsyth,Georgia,Handgun,Wife,Yes,1,0,-1
Female,Black,43,Shelby,Tennessee,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,22,Philadelphia,Pennsylvania,Handgun,,Yes,1,3,33
Female,Asian/Pacific Islander,50,Monterey,California,Knife,,Yes,0,4,-1
Female,White,85,Hertford,North Carolina,Handgun,,No,0,2,-1
Male,White,28,Fairfield,Connecticut,Handgun,Acquaintance,Yes,1,2,-1
Male,White,34,Pima,Arizona,Rifle,Stranger,Yes,1,2,-1
Male,Black,19,Philadelphia,Pennsylvania,Handgun,Acquaintance,Yes,1,3,33
Female,White,81,Jefferson,Louisiana,Knife,,No,0,2,-1
Male,Black,20,Philadelphia,Pennsylvania,Handgun,,Yes,1,3,33
Male,Black,42,Hamilton,Ohio,Handgun,,No,1,3,37
Male,Black,23,New York,New York,Handgun,,No,1,2,7
Female,White,27,Los Angeles,California,Blunt Object,Wife,Yes,1,2,-1
Male,White,19,Bexar,Texas,Knife,Acquaintance,Yes,1,2,-1
Male,Black,18,Cook,Illinois,Handgun,Acquaintance,Yes,1,3,28
Male,White,58,Hudson,New Jersey,Knife,,No,0,4,-1
Male,Black,61,Shelby,Tennessee,Knife,Acquaintance,Yes,0,2,-1
Male,White,24,Seminole,Florida,Handgun,,Yes,1,4,-1
Female,Black,52,Wayne,Michigan,Handgun,,No,0,2,68
Male,Black,25,District of Columbia,District of Columbia,Firearm,,No,1,2,42
Male,White,43,Kershaw,South Carolina,Handgun,Acquaintance,Yes,0,4,-1
Female,Black,18,Sacramento,California,Handgun,Friend,Yes,1,2,-1
Male,Black,69,Los Angeles,California,Blunt Object,,No,0,3,-1
Male,Black,99,Wayne,Michigan,Handgun,,No,0,3,-1
Male,Black,17,Gaston,North Carolina,Handgun,Acquaintance,Yes,1,2,-1
Female,Black,23,Sedgwick,Kansas,Knife,Acquaintance,Yes,1,0,-1
Male,White,45,Dade,Florida,Firearm,,No,0,2,43
Female,Black,16,Etowah,Alabama,Handgun,Acquaintance,Yes,1,0,-1
Female,White,34,Pinellas,Florida,,,Yes,1,2,-1
Male,Black,23,District of Columbia,District of Columbia,Firearm,,Yes,1,2,42
Male,Black,26,Montgomery,Ohio,Handgun,,Yes,1,2,-1
Male,White,24,Philadelphia,Pennsylvania,Handgun,,No,1,2,44
Female,White,81,Denver,Colorado,Blunt Object,Family,Yes,0,2,-1
Male,White,28,Carter,Kentucky,Knife,,Yes,1,4,-1
Male,White,36,Suffolk,New York,Blunt Object,,No,1,4,-1
Male,Black,39,Duval,Florida,,,No,1,3,12
Male,Black,29,Mecklenburg,North Carolina,Handgun,,No,1,3,-1
Male,White,58,Twin Falls,Idaho,Rifle,,Yes,0,4,-1
Male,Black,36,Dallas,Texas,Handgun,,No,1,2,23
Male,Black,18,Los Angeles,California,Handgun,Stranger,Yes,1,3,45
Male,Black,34,Shelby,Tennessee,Handgun,Acquaintance,Yes,1,2,46
Male,Black,19,St. Louis city,Missouri,Handgun,Acquaintance,Yes,1,2,47
Male,Black,27,Philadelphia,Pennsylvania,Handgun,Stranger,Yes,1,3,48
Male,Black,26,Southampton,Virginia,Handgun,Family,Yes,1,3,-1
Male,Black,23,New York,New York,Handgun,,No,1,2,7
Male,White,21,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,69,Dallas,Texas,Handgun,,No,0,2,-1
Male,White,58,Honolulu,Hawaii,Blunt Object,Acquaintance,Yes,0,2,-1
Male,White,18,Orange,California,Handgun,,No,1,2,0
Female,White,72,Pima,Arizona,Handgun,Wife,Yes,0,2,-1
Female,White,16,Orange,California,,,Yes,1,2,-1
Female,White,1,Mower,Minnesota,,Daughter,Yes,1,0,-1
Male,Black,54,Philadelphia,Pennsylvania,Blunt Object,Acquaintance,Yes,0,3,-1
Male,White,18,Los Angeles,California,Handgun,,Yes,1,2,16
Male,White,87,McLennan,Texas,Knife,,No,0,2,-1
Female,Black,42,District of Columbia,District of Columbia,Strangulation,,No,1,2,-1
Male,White,18,Los Angeles,California,Knife,Stranger,No,1,2,-1
Male,White,63,Nelson,Virginia,Handgun,Husband,Yes,0,4,-1
Female,White,25,Gibson,Indiana,Handgun,Stepdaughter,Yes,1,0,-1
Male,Black,22,Essex,New Jersey,Handgun,,No,1,3,36
Male,Black,19,Allegheny,Pennsylvania,Handgun,,Yes,1,2,32
Male,Black,23,Fulton,Georgia,Rifle,,Yes,1,3,-1
Male,Black,28,Bibb,Georgia,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,22,Richmond,Georgia,Handgun,Brother,Yes,1,2,-1
Male,Black,26,Sedgwick,Kansas,Knife,Stranger,No,1,3,-1
Male,White,26,San Diego,California,Knife,,No,1,2,-1
Female,Asian/Pacific Islander,32,Mobile,Alabama,,Ex-Wife,Yes,1,0,-1
Male,Black,22,Erie,New York,Firearm,,No,1,3,-1
Male,White,27,Teller,Colorado,Firearm,Stranger,Yes,1,1,-1
Male,White,35,Hennepin,Minnesota,Blunt Object,,No,1,2,-1
Male,Black,68,Davidson,Tennessee,Handgun,,No,0,3,-1
Male,White,27,Ector,Texas,Knife,Acquaintance,Yes,1,1,-1
Female,White,68,Crook,Oregon,Drugs,Acquaintance,Yes,0,2,-1
Female,White,0,Los Angeles,California,Blunt Object,Daughter,Yes,1,2,-1
Male,White,7,Orange,Florida,Rifle,Son,Yes,1,2,-1
Male,White,49,Coweta,Georgia,Handgun,Husband,Yes,0,4,-1
Male,Black,26,Cook,Illinois,Handgun,Friend,Yes,1,3,-1
Female,Black,26,Marion,Indiana,Shotgun,Wife,Yes,1,2,-1
Male,Black,29,New York,New York,Handgun,,No,1,2,7
Female,White,17,Bexar,Texas,Handgun,,No,1,2,-1
Male,White,24,Montgomery,Alabama,Handgun,,No,1,2,-1
Male,White,21,Cook,Illinois,Handgun,,Yes,1,2,41
Female,Black,23,Bexar,Texas,Handgun,Acquaintance,Yes,1,2,-1
Male,White,33,Dade,Florida,Knife,Stranger,Yes,1,2,-1
Female,White,20,Duval,Florida,Handgun,,Yes,1,2,-1
Male,Black,42,Orleans,Louisiana,Knife,Acquaintance,Yes,1,2,-1
Female,Black,22,Warren,Mississippi,Knife,Girlfriend,Yes,1,0,-1
Female,White,55,York,South Carolina,Knife,Wife,Yes,0,4,-1
Male,White,42,Anchorage,Alaska,Handgun,Stranger,Yes,0,4,-1
Female,White,74,Rutherford,Tennessee,Handgun,Acquaintance,Yes,0,2,-1
Female,White,28,Napa,California,Rifle,Wife,Yes,1,0,-1
Male,Black,25,Polk,Florida,Handgun,,Yes,1,2,-1
Male,White,24,Bexar,Texas,Handgun,,No,1,2,49
Male,Black,26,Travis,Texas,Handgun,Acquaintance,Yes,1,2,-1
Male,White,70,Fairfield,Connecticut,Shotgun,Stranger,Yes,0,2,-1
Female,White,49,Palm Beach,Florida,Knife,,No,0,2,-1
Male,Black,20,Los Angeles,California,Handgun,Stranger,Yes,1,3,45
Male,White,20,San Joaquin,California,Knife,,No,1,2,-1
Male,Black,18,Baltimore city,Maryland,Knife,,Yes,1,2,31
Female,White,53,New York,New York,Handgun,,No,0,2,-1
Male,White,38,Philadelphia,Pennsylvania,Knife,Stranger,Yes,1,2,-1
Female,Black,23,Fulton,Georgia,Knife,,No,1,2,-1
Male,Black,34,Greene,Missouri,Shotgun,Acquaintance,Yes,1,2,-1
Male,White,61,Cuyahoga,Ohio,Handgun,Stranger,Yes,0,2,-1
Male,White,24,Pinellas,Florida,Shotgun,,No,1,2,-1
Male,White,37,Garrett,Maryland,Rifle,Acquaintance,Yes,1,1,-1
Male,White,23,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,20,Marion,Indiana,Handgun,,No,1,2,13
Male,White,28,Orange,California,Handgun,,Yes,1,2,0
Female,Native American/Alaska Native,27,Caddo,Oklahoma,Handgun,Wife,Yes,1,0,-1
Male,Black,1,Cook,Illinois,Blunt Object,Son,Yes,1,3,-1
Male,White,32,Calhoun,Alabama,Handgun,,Yes,1,2,-1
Male,White,45,Monroe,Kentucky,Handgun,Acquaintance,Yes,0,4,-1
Male,White,44,Los Angeles,California,Shotgun,Neighbor,Yes,0,2,-1
Male,White,21,Harris,Texas,Handgun,Stranger,Yes,1,2,50
Male,White,22,Stanislaus,California,Shotgun,,Yes,1,2,-1
Male,White,26,Androscoggin,Maine,Handgun,Stranger,Yes,1,1,-1
Male,Black,18,Richmond,Virginia,Handgun,,No,1,3,51
Male,Black,51,Edgefield,South Carolina,Handgun,Acquaintance,Yes,0,3,-1
Female,White,8,Etowah,Alabama,Knife,,No,1,0,-1
Male,White,69,Marion,Indiana,Fire,Acquaintance,Yes,0,2,-1
Male,Black,70,Dallas,Texas,Knife,,Yes,0,2,-1
Male,Black,18,Orange,Florida,Handgun,,Yes,1,2,-1
Male,Black,41,Wayne,Michigan,Knife,Stranger,Yes,1,3,-1
Female,White,48,Maricopa,Arizona,Handgun,Wife,Yes,0,2,-1
Male,White,25,White,Arkansas,Knife,Stranger,Yes,1,4,-1
Male,Black,16,Denver,Colorado,Handgun,Acquaintance,Yes,1,2,-1
Male,White,21,Osceola,Florida,Knife,,Yes,1,1,-1
Male,Black,19,St. Louis,Missouri,Handgun,Acquaintance,Yes,1,2,-1
Male,White,31,Hughes,South Dakota,Handgun,Stranger,Yes,1,1,-1
Female,Black,40,Sedgwick,Kansas,Handgun,Wife,Yes,1,0,-1
Male,Black,24,Hinds,Mississippi,Knife,Boyfriend,Yes,1,3,-1
Male,White,28,Pope,Arkansas,Handgun,Family,Yes,1,1,-1
Male,Black,22,New York,New York,Handgun,,No,1,2,7
Female,White,43,Baltimore,Maryland,Shotgun,Girlfriend,Yes,0,2,-1
Female,White,27,Dade,Florida,Blunt Object,,Yes,1,2,-1
Male,White,44,Anne Arundel,Maryland,Rifle,Acquaintance,Yes,0,4,-1
Male,Black,29,King,Washington,Handgun,Boyfriend,Yes,1,3,-1
Female,White,27,Craighead,Arkansas,Handgun,Ex-Wife,Yes,1,0,-1
Male,Black,39,Winnebago,Illinois,Knife,Boyfriend,Yes,1,3,-1
Male,,25,New York,New York,Handgun,,Yes,1,2,1
Male,White,28,Harris,Texas,Handgun,Stranger,Yes,1,2,50
Female,White,46,Denver,Colorado,Handgun,Common-Law Wife,Yes,0,2,-1
Male,Black,44,Los Angeles,California,Blunt Object,Stranger,No,1,3,-1
Female,White,2,Hennepin,Minnesota,Knife,,Yes,1,2,-1
Female,Black,23,Mecklenburg,North Carolina,,,No,1,2,-1
Male,Black,53,Wayne,Michigan,Handgun,,No,0,3,17
Male,White,25,New York,New York,Knife,Acquaintance,Yes,1,2,5
Male,White,46,Mesa,Colorado,Knife,Stranger,Yes,0,4,-1
Male,Black,46,Middlesex,New Jersey,,Stranger,Yes,1,3,-1
Male,,35,New York,New York,Handgun,,No,1,2,1
Male,White,41,Pulaski,Arkansas,Handgun,,No,1,2,-1
Male,White,99,Maricopa,Arizona,Knife,,No,0,2,-1
Male,Black,30,Bossier,Louisiana,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,22,Cook,Illinois,Handgun,,No,1,3,28
Female,White,46,Henry,Indiana,Handgun,Wife,Yes,0,2,-1
Male,White,36,Orange,California,Handgun,Stranger,Yes,1,2,-1
Male,White,40,Warren,Kentucky,Handgun,Acquaintance,Yes,1,4,-1
Male,Black,41,Jefferson,Alabama,Knife,Friend,Yes,1,2,-1
Male,Black,26,Dutchess,New York,Firearm,Acquaintance,Yes,1,3,-1
Male,Black,32,San Francisco,California,Handgun,Stranger,Yes,1,3,-1
Female,Black,42,Maricopa,Arizona,,,No,1,2,-1
Female,White,58,Harris,Texas,Blunt Object,Stranger,Yes,0,2,-1
Female,White,30,Livingston,Louisiana,Strangulation,Acquaintance,Yes,1,4,-1
Male,Asian/Pacific Islander,22,San Bernardino,California,Handgun,Stranger,Yes,1,2,-1
Male,White,57,Tulare,California,Rifle,Stranger,Yes,0,2,-1
Male,White,18,Dallas,Texas,Handgun,Acquaintance,Yes,1,2,52
Male,Black,74,Cumberland,North Carolina,Knife,,Yes,0,2,-1
Male,White,24,Hudson,New Jersey,Knife,Acquaintance,Yes,1,4,-1
Male,Black,32,District of Columbia,District of Columbia,Handgun,,No,1,2,14
Male,Black,21,Richland,South Carolina,Handgun,Stranger,Yes,1,3,-1
Female,White,35,Santa Clara,California,Knife,,Yes,1,2,-1
Male,White,34,Crow Wing,Minnesota,Blunt Object,Acquaintance,Yes,1,1,-1
Male,White,24,Los Angeles,California,Blunt Object,Stranger,Yes,1,2,-1
Male,White,18,New York,New York,Knife,,Yes,1,2,5
Male,Black,32,Cook,Illinois,Handgun,Stranger,Yes,1,3,24
Male,Black,34,Wayne,Michigan,Blunt Object,Stranger,Yes,1,3,-1
Male,Black,19,Shelby,Tennessee,Shotgun,Stranger,Yes,1,2,-1
Male,Black,41,Spartanburg,South Carolina,Handgun,Acquaintance,Yes,1,2,-1
Female,Black,0,Denver,Colorado,Blunt Object,Daughter,Yes,1,2,-1
Male,Black,21,Jefferson,Alabama,Handgun,,Yes,1,2,53
Male,White,99,Harris,Texas,Handgun,,No,0,2,-1
Male,White,34,Kern,California,Handgun,Acquaintance,Yes,1,2,-1
Female,White,27,Venango,Pennsylvania,Blunt Object,Girlfriend,Yes,1,0,-1
Male,White,17,Coweta,Georgia,Rifle,Friend,Yes,1,4,-1
Male,Black,49,Chatham,Georgia,Firearm,Stranger,Yes,0,3,-1
Male,Black,33,Essex,New Jersey,Handgun,,No,1,3,36
Male,White,63,Miami-Dade,Florida,Knife,,Yes,0,4,-1
Male,Black,27,Lake,Florida,Rifle,,Yes,1,3,-1
Male,Black,25,Orangeburg,South Carolina,Knife,Acquaintance,Yes,1,3,-1
Male,White,46,Davidson,Tennessee,Handgun,Friend,Yes,0,2,-1
Male,Black,60,Chatham,Georgia,,Stranger,Yes,0,3,-1
Female,White,18,Lorain,Ohio,Blunt Object,Wife,Yes,1,0,-1
Male,Black,38,Marion,Indiana,Handgun,,No,1,2,13
Male,Black,21,Duval,Florida,Knife,Stranger,Yes,1,3,-1
Male,Black,35,New York,New York,Handgun,,No,1,2,7
Female,Black,37,Portsmouth,Virginia,Handgun,,No,1,0,-1
Male,Black,24,Ouachita,Louisiana,Rifle,Acquaintance,Yes,1,3,-1
Male,Black,22,Los Angeles,California,Shotgun,Stranger,Yes,1,3,-1
Male,Native American/Alaska Native,33,Mobile,Alabama,Shotgun,,Yes,1,3,-1
Male,White,27,Harris,Texas,Firearm,,No,1,2,-1
Male,White,59,Cook,Illinois,Handgun,Employer,Yes,0,2,-1
Male,White,22,Jefferson,Colorado,Handgun,Brother,Yes,1,1,-1
Female,White,33,Clackamas,Oregon,Handgun,Wife,Yes,1,4,-1
Male,White,47,Los Angeles,California,Firearm,,No,0,2,54
Male,Black,76,Clarke,Georgia,Firearm,,Yes,0,2,-1
Female,White,37,Hennepin,Minnesota,Knife,Girlfriend,Yes,0,2,-1
Female,White,46,Llano,Texas,Shotgun,Wife,Yes,0,0,-1
Male,Black,27,Los Angeles,California,Handgun,Acquaintance,Yes,1,3,27
Male,Black,20,Wayne,Michigan,Firearm,,Yes,1,3,55
Female,White,24,Maricopa,Arizona,Handgun,Acquaintance,Yes,1,2,-1
Female,White,0,Fulton,Georgia,Blunt Object,Daughter,Yes,1,2,-1
Female,White,39,Harris,Texas,Handgun,,Yes,0,2,-1
Male,Black,42,Lynchburg,Virginia,,Acquaintance,Yes,1,3,-1
Male,White,57,Dade,Florida,Firearm,,Yes,0,2,43
Male,White,54,El Paso,Texas,Handgun,Acquaintance,Yes,0,4,-1
Female,Black,25,Cabell,West Virginia,Handgun,Stranger,Yes,1,0,-1
Male,Native American/Alaska Native,42,Juneau,Alaska,Knife,Boyfriend,Yes,0,4,-1
Female,Black,39,New York,New York,Knife,Wife,Yes,1,2,-1
Female,White,50,Los Angeles,California,Handgun,Stranger,No,0,2,-1
Male,Black,37,Bexar,Texas,Handgun,Husband,Yes,1,2,-1
Male,Black,19,De Kalb,Georgia,Handgun,Acquaintance,Yes,1,2,26
Male,White,33,Canyon,Idaho,Handgun,Family,Yes,1,1,-1
Male,White,10,Colusa,California,,Son,Yes,1,1,-1
Male,White,13,Grant,Louisiana,Shotgun,Acquaintance,Yes,1,1,-1
Male,White,27,Santa Clara,California,Blunt Object,Neighbor,Yes,1,2,-1
Male,Black,23,Hillsborough,Florida,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,29,Reno,Kansas,Knife,Acquaintance,Yes,1,3,-1
Female,Black,16,Jefferson,Texas,Handgun,,Yes,1,2,-1
Male,Black,47,Prince George's,Maryland,,Stranger,Yes,0,3,-1
Male,Black,35,Trinity,Texas,Rifle,,Yes,1,3,-1
Male,Black,52,Fulton,Georgia,Shotgun,,No,0,3,-1
Female,,29,Hampden,Massachusetts,,,No,1,2,-1
Male,Black,58,Los Angeles,California,Handgun,,No,0,3,27
Male,Black,21,New York,New York,Handgun,,Yes,1,2,7
Female,White,28,Lincoln,Oregon,Strangulation,,No,1,2,-1
Male,Black,40,Orleans,Louisiana,Knife,Acquaintance,Yes,1,2,-1
Male,Black,23,Shelby,Tennessee,Handgun,Acquaintance,Yes,1,2,46
Male,White,49,New York,New York,Handgun,,Yes,0,2,1
Male,Black,20,Lake,Indiana,Handgun,Acquaintance,Yes,1,3,56
Male,Black,30,Dallas,Texas,Handgun,Stranger,Yes,1,2,-1
Female,Black,99,Cook,Illinois,Strangulation,,No,0,2,-1
Male,White,32,Cherokee,Georgia,Blunt Object,,No,1,2,-1
Male,Black,17,Prince George's,Maryland,Handgun,,No,1,3,57
Male,Black,37,New York,New York,Knife,Stranger,Yes,1,2,-1
Female,Black,21,Mecklenburg,North Carolina,Gun,Friend,Yes,1,0,-1
Male,Black,20,Lake,Indiana,Handgun,Acquaintance,Yes,1,3,56
Male,White,27,Dallas,Texas,Handgun,,No,1,2,52
Male,Black,34,Milwaukee,Wisconsin,Handgun,Acquaintance,Yes,1,2,30
Male,Black,51,Smith,Texas,Handgun,,Yes,0,2,-1
Male,White,15,Los Angeles,California,Handgun,,No,1,2,16
Female,Black,24,Hillsborough,Florida,Handgun,,No,1,2,-1
Male,White,16,Bernalillo,New Mexico,Rifle,,No,1,2,-1
Male,White,37,St. Joseph,Michigan,Handgun,,No,1,1,-1
Male,Black,20,Wayne,Michigan,Firearm,,No,1,3,55
Male,Black,22,Lee,Arkansas,Rifle,Acquaintance,Yes,1,2,-1
Female,White,39,St. Clair,Michigan,Handgun,Wife,Yes,0,2,-1
Male,Black,47,Philadelphia,Pennsylvania,Handgun,,Yes,1,3,33
Male,Black,40,Alameda,California,Handgun,,No,1,2,4
Male,Black,40,Fresno,California,Blunt Object,Acquaintance,Yes,1,2,-1
Female,White,64,Fairfield,Connecticut,Knife,Acquaintance,Yes,0,2,-1
Male,Black,20,Los Angeles,California,Handgun,Stranger,No,1,3,45
Male,White,28,Orange,California,Handgun,Stranger,Yes,1,2,-1
Male,Black,34,Virginia Beach,Virginia,Handgun,,Yes,1,3,-1
Male,White,33,McDowell,West Virginia,Handgun,Acquaintance,Yes,1,4,-1
Male,Black,14,Virginia Beach,Virginia,Handgun,Friend,Yes,1,3,-1
Male,White,20,Oklahoma,Oklahoma,Handgun,Acquaintance,Yes,1,2,74
Male,White,17,Los Angeles,California,Handgun,Friend,Yes,1,2,-1
Male,,26,Los Angeles,California,Handgun,,Yes,1,2,16
Male,White,41,Labette,Kansas,Shotgun,Stranger,Yes,0,4,-1
Female,Black,1,Pulaski,Arkansas,Blunt Object,Acquaintance,Yes,1,2,-1
Female,Native American/Alaska Native,39,Scotland,North Carolina,Blunt Object,,Yes,0,0,-1
Male,White,50,Los Angeles,California,Handgun,,No,0,2,16
Male,Black,27,Suffolk,New York,Handgun,,No,1,3,-1
Male,Native American/Alaska Native,39,Clearwater,Minnesota,Rifle,Family,Yes,1,4,-1
Female,White,21,Hidalgo,Texas,Handgun,,No,1,2,-1
Male,Black,62,Cook,Illinois,,,Yes,0,3,28
Male,Black,26,Knox,Tennessee,Handgun,Acquaintance,Yes,1,2,-1
Male,White,45,Los Angeles,California,Knife,Stranger,Yes,0,2,-1
Male,White,23,Lynchburg,Virginia,Knife,Stranger,Yes,1,1,-1
Male,White,17,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,31,New York,New York,Handgun,Stranger,No,1,2,3
Male,Black,27,Wayne,Michigan,Knife,,No,1,3,76
Male,Black,27,Wayne,Michigan,Handgun,Stranger,Yes,1,3,58
Female,White,83,Denver,Colorado,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,24,Wayne,Michigan,Firearm,Acquaintance,Yes,1,3,55
Male,White,21,Bexar,Texas,Knife,Stranger,Yes,1,2,-1
Male,Black,59,Franklin,Ohio,Blunt Object,Acquaintance,Yes,0,2,-1
Female,White,60,Passaic,New Jersey,Fire,,Yes,0,2,-1
Female,White,49,East Baton Rouge,Louisiana,Knife,Acquaintance,Yes,0,4,-1
Female,Black,37,Alamance,North Carolina,,,Yes,1,0,-1
Male,Black,21,Cobb,Georgia,Knife,,No,1,4,-1
Male,White,34,Palm Beach,Florida,Handgun,,No,1,2,-1
Male,Black,27,District of Columbia,District of Columbia,Knife,,No,1,2,-1
Male,White,39,Adair,Oklahoma,Handgun,Husband,Yes,1,4,-1
Male,White,15,Brevard,Florida,,,Yes,1,2,-1
Male,Black,25,Dallas,Texas,Firearm,,No,1,2,59
Female,White,33,Ocean,New Jersey,Knife,Wife,Yes,1,2,-1
Male,Black,34,Palm Beach,Florida,Handgun,,No,1,2,34
Female,Black,27,St. Joseph,Indiana,Handgun,Girlfriend,Yes,1,4,-1
Male,Black,27,Dallas,Texas,Shotgun,,No,1,2,-1
Male,White,23,San Bernardino,California,Handgun,Stranger,No,1,2,60
Male,Black,0,New York,New York,,Son,Yes,1,2,-1
Male,White,22,San Bernardino,California,Handgun,,No,1,2,61
Male,White,45,Montgomery,Tennessee,Blunt Object,In-Law,Yes,0,2,-1
Male,Black,34,Bartow,Georgia,Handgun,Acquaintance,Yes,1,3,-1
Male,White,40,Philadelphia,Pennsylvania,Handgun,,Yes,1,2,44
Female,White,19,Los Angeles,California,Fire,Stranger,Yes,1,2,-1
Male,,17,New York,New York,Handgun,Stranger,Yes,1,2,19
Male,Black,18,Bernalillo,New Mexico,Handgun,,No,1,2,-1
Female,Black,23,Philadelphia,Pennsylvania,Blunt Object,,No,1,2,-1
Female,Black,45,Jenkins,Georgia,Shotgun,Acquaintance,Yes,0,0,-1
Male,Black,15,Orleans,Louisiana,Gun,Brother,Yes,1,3,-1
Male,White,34,Kern,California,Handgun,,No,1,2,-1
Male,White,25,Dallas,Texas,Handgun,Stranger,Yes,1,2,-1
Male,Asian/Pacific Islander,20,Yuba,California,Handgun,Acquaintance,Yes,1,1,-1
Male,Black,99,St. Louis,Missouri,Suffocation,Son,Yes,0,2,-1
Male,Black,65,Dallas,Texas,Blunt Object,,No,0,2,-1
Male,White,51,Casey,Kentucky,Blunt Object,In-Law,Yes,0,2,-1
Male,Black,18,Cook,Illinois,Handgun,,No,1,3,28
Female,Black,35,St. Bernard,Louisiana,Fire,Wife,Yes,1,0,-1
Female,White,29,New York,New York,Blunt Object,,No,1,2,-1
Male,White,23,Klamath,Oregon,Handgun,Acquaintance,Yes,1,4,-1
Male,Black,38,Cook,Illinois,Handgun,,No,1,3,28
Male,Black,22,Harris,Texas,Handgun,Stranger,No,1,2,20
Male,White,41,Clark,Nevada,Blunt Object,Stranger,Yes,0,2,-1
Male,White,22,Orange,California,Handgun,,No,1,2,0
Female,White,26,Harris,Texas,Handgun,Wife,Yes,1,2,-1
Male,Black,28,Wayne,Michigan,Shotgun,Acquaintance,Yes,1,3,-1
Male,White,40,Mecklenburg,North Carolina,Rifle,Acquaintance,Yes,0,2,-1
Male,White,28,San Diego,California,Blunt Object,,No,1,2,-1
Male,White,0,Clark,Nevada,Blunt Object,Son,Yes,1,2,-1
Female,White,64,Orange,Florida,Firearm,Mother,Yes,0,2,-1
Female,White,64,Grays Harbor,Washington,Handgun,Stranger,Yes,0,2,-1
Male,Black,21,Cook,Illinois,Handgun,Stranger,Yes,1,3,24
Male,Black,58,Harris,Texas,Knife,,No,0,2,-1
Female,White,50,Macomb,Michigan,,Girlfriend,Yes,0,4,-1
Male,Black,32,Philadelphia,Pennsylvania,Handgun,Stranger,Yes,1,3,48
Female,Black,15,Broward,Florida,Blunt Object,,No,1,2,-1
Male,White,30,Los Angeles,California,Firearm,,No,1,2,54
Female,Black,10,Fairfield,Connecticut,Fire,,No,1,2,-1
Male,White,30,Kanawha,West Virginia,Handgun,,Yes,1,1,-1
Male,White,18,Suffolk,New York,Handgun,Friend,Yes,1,4,-1
Male,Black,24,Kern,California,Shotgun,Friend,Yes,1,2,-1
Male,Black,27,Wake,North Carolina,Handgun,Stranger,Yes,1,3,-1
Male,White,59,Philadelphia,Pennsylvania,Handgun,Stranger,Yes,0,2,-1
Male,Black,29,Chatham,Georgia,Handgun,Acquaintance,Yes,1,3,-1
Male,White,51,Sullivan,Indiana,Blunt Object,Acquaintance,Yes,0,4,-1
Male,White,53,Fulton,Georgia,,Stranger,Yes,0,2,-1
Female,White,65,Harris,Texas,Handgun,,Yes,0,2,-1
Female,White,18,New York,New York,Blunt Object,,No,1,2,-1
Male,Black,53,New York,New York,Handgun,,Yes,0,2,7
Male,Black,29,Arapahoe,Colorado,Knife,Friend,Yes,1,4,-1
Female,Black,14,Hampden,Massachusetts,Firearm,,Yes,1,2,-1
Male,Black,47,Chester,Pennsylvania,Handgun,,No,1,3,-1
Female,White,19,Bucks,Pennsylvania,Blunt Object,,No,1,2,-1
Male,Black,21,Miami-Dade,Florida,,,No,1,3,-1
Male,Black,32,Orange,Florida,,,Yes,1,2,-1
Male,Asian/Pacific Islander,1,Worcester,Massachusetts,Suffocation,Son,Yes,1,1,-1
Male,White,2,Pinellas,Florida,Blunt Object,,Yes,1,2,-1
Male,Black,18,Calhoun,Arkansas,Firearm,,Yes,1,2,-1
Male,White,99,Rowan,North Carolina,,Acquaintance,Yes,0,2,-1
Male,Black,50,Los Angeles,California,Handgun,Friend,Yes,0,3,-1
Male,Black,27,Durham,North Carolina,Gun,,No,1,3,-1
Male,White,19,Los Angeles,California,Firearm,,No,1,2,54
Female,White,34,St. Francois,Missouri,Strangulation,Neighbor,Yes,1,0,-1
Female,White,20,Los Angeles,California,Rifle,,No,1,2,-1
Male,Black,38,Hillsborough,Florida,Handgun,,Yes,1,2,-1
Male,Black,23,Duval,Florida,Handgun,,No,1,3,12
Male,Black,39,Hamilton,Ohio,Handgun,Stranger,Yes,1,3,-1
Female,White,0,Coffee,Georgia,Drowning,Daughter,No,1,0,-1
Male,Black,30,Shelby,Tennessee,Handgun,Stranger,Yes,1,2,-1
Male,White,22,New York,New York,Handgun,,No,1,2,1
Female,Black,3,Davidson,Tennessee,Drugs,Daughter,Yes,1,2,-1
Male,White,27,New York,New York,Handgun,,Yes,1,2,1
Female,White,24,Cuyahoga,Ohio,Shotgun,Stranger,Yes,1,2,-1
Male,White,25,New York,New York,Handgun,,Yes,1,2,1
Male,White,26,Tompkins,New York,Knife,,No,1,1,-1
Male,Black,32,Travis,Texas,Knife,Acquaintance,Yes,1,2,-1
Male,Black,21,Caroline,Maryland,Handgun,Acquaintance,Yes,1,3,-1
Male,White,42,San Bernardino,California,Handgun,Acquaintance,Yes,1,2,61
Male,Black,43,Chesterfield,Virginia,,Father,Yes,1,3,-1
Male,White,35,Bexar,Texas,Knife,Acquaintance,Yes,1,2,-1
Female,,20,Marion,Oregon,Fire,Acquaintance,Yes,1,2,-1
